Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,First seen,Last seen,Source file
15,[2025 업데이트] '포켓몬 고 경로가 작동하지 않음' 오류를 수정하는 방법 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/2025-update-how-fix-pokemon-go-routes-not-working-error/,https://bananaproai.com/,Nano Banana Pro,10,95,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,지속적인 보안 검증: 모바일 사이버 보안으로 가는 길 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/continuous-security-validation-path-mobile-cybersecurity/,https://bananaproai.com/,Nano Banana Pro,7,94,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,스캔한 사본을 PDF로 변환할 때 피해야 할 일반적인 실수 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/common-mistakes-avoid-when-converting-pdf/,https://bananaproai.com/,Nano Banana Pro,7,94,False,False,False,2026-01-09,2026-01-09,bananaproai-com-backlinks.csv
15,iPHONE 11 용 베스트 체커 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/checkers-for-iphone11/,https://bananaproai.com/,Nano Banana Pro,9,103,False,False,False,2026-01-09,2026-01-09,bananaproai-com-backlinks.csv
15,iPhone에 더 나은 충전기를 선택하는 방법은 무엇입니까? - 뉴스 - IMEI.info,https://www.imei.info/ko/news/better-charger-your-iphone/,https://bananaproai.com/,Nano Banana Pro,7,100,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,Globy와 Quick Logistics Calculator의 B2B 마켓플레이스 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/b2b-marketplace-globy-and-quick-logistics-calculator/,https://bananaproai.com/,Nano Banana Pro,7,92,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,2025년 AI 트렌드: 무엇을 기대해야 할까? - 뉴스 - IMEI.info,https://www.imei.info/ko/news/ai-trends-2025-what-expect/,https://bananaproai.com/,Nano Banana Pro,11,92,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,SuperMaker AI의 Veo3를 돋보이게 하는 10가지 기능 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/10-features-make-supermaker-ais-veo3-stand-out/,https://bananaproai.com/,Nano Banana Pro,7,93,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,거짓말 탐지기 테스트 비용에 대한 진실에 대해 알아야 할 사항 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/what-you-need-know-about-truth-about-lie-detector-test-costs/,https://bananaproai.com/,Nano Banana Pro,9,92,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,WPS OfficeはMicrosoft 365の最高の無料代替品です - ニュース - IMEI.info,https://www.imei.info/ja/news/wps-office-greatest-free-substitute-microsoft-365/,https://bananaproai.com/,Nano Banana Pro,7,94,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,IMEI番号からどのような情報が得られるのでしょうか? - ニュース - IMEI.info,https://www.imei.info/ja/news/what-information-can-we-get-imei-number/,https://bananaproai.com/,Nano Banana Pro,7,94,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,2024 年にプレイすべき Android の無料ゲーム トップ 10 - ニュース - IMEI.info,https://www.imei.info/ja/news/top-free-android-games-you-must-play-2024/,https://bananaproai.com/,Nano Banana Pro,6,93,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,CharacterAI の代替品トップ 10｜2024 - ニュース - IMEI.info,https://www.imei.info/ja/news/top-10-characterai-alternatives2024/,https://bananaproai.com/,Nano Banana Pro,6,93,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,安全なオンラインショッピングのヒント - ニュース - IMEI.info,https://www.imei.info/ja/news/tips-safe-online-shopping/,https://bananaproai.com/,Nano Banana Pro,6,95,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,iOS14が入荷しました！ - ニュース - IMEI.info,https://www.imei.info/ja/news/ios14-stock-now/,https://bananaproai.com/,Nano Banana Pro,6,103,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,디지털 학습 혁신: 카타르의 교육에 모바일 기술 통합 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/digital-learning-transformation-qatars-integration-mobile-technology-education/,https://bananaproai.com/,Nano Banana Pro,9,92,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,일본어를 배우는 가장 빠른 방법: Migaku로 공부 루틴을 강화하세요 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/fastest-way-learn-japanese-supercharge-your-study-routine-migaku/,https://bananaproai.com/,Nano Banana Pro,7,93,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,온페이지 SEO 최적화를 어떻게 개선할 수 있나요? - 뉴스 - IMEI.info,https://www.imei.info/ko/news/how-can-you-improve-your-page-seo-optimization/,https://bananaproai.com/,Nano Banana Pro,9,92,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,IMEI를 사용하여 iPhone 16e가 정품인지 확인하는 방법 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/how-check-if-your-iphone-16e-original-using-imei/,https://bananaproai.com/,Nano Banana Pro,6,94,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,2025년 웹사이트에 가장 적합한 이미지 형식을 선택하는 방법 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/how-choose-best-image-format-your-website-2025/,https://bananaproai.com/,Nano Banana Pro,6,93,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,"탈중앙화 화폐가 화폐, 무역, 기술 발전을 어떻게 재정의하고 있는가 - 뉴스 - IMEI.info",https://www.imei.info/ko/news/how-decentralized-currency-redefining-money-trade-and-technological-progress/,https://bananaproai.com/,Nano Banana Pro,6,92,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,Android에서 삭제 된 사진을 복구하는 방법은 무엇입니까? - 뉴스 - IMEI.info,https://www.imei.info/ko/news/how-recover-deleted-photos-android/,https://bananaproai.com/,Nano Banana Pro,13,98,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,신흥시장에서 세금이 iPhone 16 가격을 어떻게 부풀리는가 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/how-taxes-inflate-cost-iphone-16/,https://bananaproai.com/,Nano Banana Pro,9,92,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,IMEI 대 IMSI - 뉴스 - IMEI.info,https://www.imei.info/ko/news/imei-vs-imsi/,https://bananaproai.com/,Nano Banana Pro,9,94,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,인스타그램 스토리 뷰어 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/instagram-story-viewer/,https://bananaproai.com/,Nano Banana Pro,7,92,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,보안 레벨업: 가짜 Switch 2 거래 피하기 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/level-your-security-avoiding-fake-switch-2-deals/,https://bananaproai.com/,Nano Banana Pro,7,94,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,디지털 시대의 정신 건강: 정말 효과가 있는 앱 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/mental-health-digital-age-apps-really-work/,https://bananaproai.com/,Nano Banana Pro,6,92,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,메타버스의 NFT: 가상 세계에서 소유권과 창의성 재정의 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/nfts-metaverse-redefining-ownership-and-creativity-virtual-world/,https://bananaproai.com/,Nano Banana Pro,7,93,False,False,False,2026-01-09,2026-01-09,bananaproai-com-backlinks.csv
15,기술 혁명은 아이폰에서 탄생한 것이 아니다: 길을 닦은 잊혀진 휴대폰 3가지? - 뉴스 - IMEI.info,https://www.imei.info/ko/news/tech-revolution-iphones/,https://bananaproai.com/,Nano Banana Pro,9,93,False,False,False,2026-01-09,2026-01-09,bananaproai-com-backlinks.csv
15,워크플로우를 강화하는 고급 AI 기능을 갖춘 최고의 비디오 편집기 5선 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/top-5-video-editors-advanced-ai-features-enhance-your-workflow/,https://bananaproai.com/,Nano Banana Pro,10,99,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,2025년에 놓치지 말아야 할 최고의 AI 음악 플랫폼 (시험 및 검증 완료) - 뉴스 - IMEI.info,https://www.imei.info/ko/news/top-ai-music-platforms-you-shouldnt-miss-2025-tried-and-tested/,https://bananaproai.com/,Nano Banana Pro,7,96,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,Upscale.pro 리뷰: 이미지 품질을 높이는 고급 AI 업스케일러 - 뉴스 - IMEI.info,https://www.imei.info/ko/news/upscalepro-review-advanced-ai-upscaler-elevating-image-quality/,https://bananaproai.com/,Nano Banana Pro,6,94,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,"Najlepsze wyprzedaże letnie 2025 roku i kody promocyjne, których potrzebujesz - Wiadomości - IMEI.info",https://www.imei.info/pl/news/best-summer-clearance-events-2025-and-promo-codes-you-need/,https://bananaproai.com/,Nano Banana Pro,6,93,False,False,False,2026-01-09,2026-01-09,bananaproai-com-backlinks.csv
15,Botoks na bruksizm i ból szczęki: poradnik medyczny dla Australijczyków - Wiadomości - IMEI.info,https://www.imei.info/pl/news/botox-bruxism-and-jaw-pain-medical-guide-australians/,https://bananaproai.com/,Nano Banana Pro,7,100,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,Как подключить монитор к ноутбуку: полное пошаговое руководство - Новости - IMEI.info,https://www.imei.info/ru/news/how-connect-monitor-laptop-complete-step-step-guide/,https://bananaproai.com/,Nano Banana Pro,7,94,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,8 Key Features That Make Viddo.ai Stand Out - Noutăți - IMEI.info,https://www.imei.info/ro/news/8-key-features-make-viddoai-stand-out/,https://bananaproai.com/,Nano Banana Pro,9,93,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,Create Art Like Never Before: Explore the Power of PicLumen’s Image-to-Image AI Tool - Noutăți - IMEI.info,https://www.imei.info/ro/news/create-art-never-explore-power-piclumens-image-image-ai-tool/,https://bananaproai.com/,Nano Banana Pro,10,95,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,CHECK iPHONE 11 COLOUR - Noutăți - IMEI.info,https://www.imei.info/ro/news/check-iphone-11-color/,https://bananaproai.com/,Nano Banana Pro,7,99,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,ChatGPT: Everything you need to know about OpenAI’s GPT-3 tool - Noutăți - IMEI.info,https://www.imei.info/ro/news/chatgpt-everything-you-need-know-about-openais-gpt-3-tool/,https://bananaproai.com/,Nano Banana Pro,8,94,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,The best FITBIT smartwatches and trackers - Noutăți - IMEI.info,https://www.imei.info/ro/news/best-fitbit-smartwatches/,https://bananaproai.com/,Nano Banana Pro,21,101,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,Best Advice on How to Use Sales Courses to Develop Your E-commerce - Noutăți - IMEI.info,https://www.imei.info/ro/news/best-advice-how-use-sales-courses-develop-your-e-commerce/,https://bananaproai.com/,Nano Banana Pro,6,94,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,The 9 Most Recommended Tools to Monitor Competitor Ads - Noutăți - IMEI.info,https://www.imei.info/ro/news/9-most-recommended-tools-monitor-competitor-ads/,https://bananaproai.com/,Nano Banana Pro,7,102,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,The 7 Best Mobile SEO Apps in 2023 - Noutăți - IMEI.info,https://www.imei.info/ro/news/7-best-mobile-seo-apps-2023/,https://bananaproai.com/,Nano Banana Pro,8,94,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,Como os serviços de TI gerenciados melhoram a segurança dos dispositivos móveis e a continuidade dos negócios - Novidades - IMEI.info,https://www.imei.info/pt/news/how-managed-it-services-enhance-mobile-device-security-and-business-continuity/,https://bananaproai.com/,Nano Banana Pro,10,93,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,3 ways to extend the battery life of your iPhone or Android - Noutăți - IMEI.info,https://www.imei.info/ro/news/3-ways-extend-battery-life-your-iphone-or-android/,https://bananaproai.com/,Nano Banana Pro,10,108,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,Compreendendo o OTT: o que é e seu impacto no consumo de mídia - Novidades - IMEI.info,https://www.imei.info/pt/news/understanding-ott-what-it-and-its-impact-media-consumption/,https://bananaproai.com/,Nano Banana Pro,8,94,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,O guia definitivo de 2025 para conectar seu telefone Android a PCs com Windows com facilidade - Novidades - IMEI.info,https://www.imei.info/pt/news/ultimate-2025-guide-getting-your-android-phone-connect-windows-pcs-ease/,https://bananaproai.com/,Nano Banana Pro,8,93,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,10 principais sinais de alerta a serem observados ao usar cupons on-line - Novidades - IMEI.info,https://www.imei.info/pt/news/top-10-red-flags-online-coupons/,https://bananaproai.com/,Nano Banana Pro,7,93,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,Simplifique sua edição de fotos com o Airbrush Background Remover e o AI Image Extender - Novidades - IMEI.info,https://www.imei.info/pt/news/simplify-your-photo-editing-airbrush-background-remover-and-ai-image-extender/,https://bananaproai.com/,Nano Banana Pro,7,93,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,NFTs no metaverso: redefinindo propriedade e criatividade em um mundo virtual - Novidades - IMEI.info,https://www.imei.info/pt/news/nfts-metaverse-redefining-ownership-and-creativity-virtual-world/,https://bananaproai.com/,Nano Banana Pro,7,94,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,How Long is iPad Warranty? - Noutăți - IMEI.info,https://www.imei.info/ro/news/how-long-ipad-warranty/,https://bananaproai.com/,Nano Banana Pro,10,95,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,"iPhone 15 - price, specifications, models, performance - Noutăți - IMEI.info",https://www.imei.info/ro/news/how-much-will-iphone-15-cost/,https://bananaproai.com/,Nano Banana Pro,11,94,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,How you can choose the right application maintenance provider - Noutăți - IMEI.info,https://www.imei.info/ro/news/how-you-can-choose-right-application-maintenance-provider/,https://bananaproai.com/,Nano Banana Pro,8,93,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,Kolas.AI Launches Advanced AI-Powered Profanity and Toxicity Detection Tool for Safer Online Communities - Noutăți - IMEI.info,https://www.imei.info/ro/news/kolasai-launches-advanced-ai-powered-profanity-and-toxicity-detection-tool-safer-online-communities/,https://bananaproai.com/,Nano Banana Pro,7,93,False,False,False,2026-01-08,2026-02-28,bananaproai-com-backlinks.csv
15,Navigating the Dynamic World of Forex Trading: A Medium-Depth Guide - Noutăți - IMEI.info,https://www.imei.info/ro/news/navigating-dynamic-world-forex-trading-medium-depth-guide/,https://bananaproai.com/,Nano Banana Pro,7,93,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
15,Online Casinos in Kansas: The Full Picture - Noutăți - IMEI.info,https://www.imei.info/ro/news/online-casinos-kansas-full-picture/,https://bananaproai.com/,Nano Banana Pro,7,93,False,False,False,2026-01-08,2026-01-08,bananaproai-com-backlinks.csv
